"Recip_County","Recip_State","Month","Year","Total","Lat","Long","Cases"
"Clarendon County","SC",12,2020,0,33.664682,-80.217889,48933
"Clarion County","PA",12,2020,0,41.198159,-79.420369,49982
"Clark County","AR",12,2020,0,34.053316,-93.176208,34563
"Clark County","ID",12,2020,0,44.290218,-112.354613,1616
"Clark County","IL",12,2020,0,39.332334,-87.791683,31284
"Clark County","IN",12,2020,0,38.476217,-85.711122,218424
"Clark County","MO",12,2020,0,40.407275,-91.729472,10535
"Clark County","NV",12,2020,0,36.21413,-115.014398,4515743
"Clark County","OH",12,2020,0,39.917032,-83.783676,234434
"Clark County","SD",12,2020,0,44.855211,-97.724912,9026
"Clark County","WA",12,2020,0,45.77173,-122.485953,351492
"Clark County","WI",12,2020,0,44.739346,-90.609953,86250
"Clarke County","AL",12,2020,0,31.685521,-87.818624,62564
"Clarke County","GA",12,2020,0,33.952185,-83.367152,280787
"Clarke County","IA",12,2020,0,41.029726,-93.785259,17951
"Clarke County","MS",12,2020,0,32.045374,-88.687976,33162
"Clarke County","VA",12,2020,0,39.115307,-77.990748,8975
"Clatsop County","OR",12,2020,0,46.024509,-123.705037,14439
"Clay County","AL",12,2020,0,33.2704,-85.863525,31941
"Clay County","AR",12,2020,0,36.367302,-90.418704,35593
"Clay County","FL",12,2020,0,29.986584,-81.865036,296231
"Clay County","GA",12,2020,0,31.619831,-84.992583,5018
"Clay County","IA",12,2020,0,43.081224,-95.149875,43887
"Clay County","IL",12,2020,0,38.746819,-88.482325,33688
"Clay County","IN",12,2020,0,39.393928,-87.115858,50863
"Clay County","MN",12,2020,0,46.898377,-96.494901,179595
"Clay County","MO",12,2020,0,39.315551,-94.421502,189713
"Clay County","MS",12,2020,0,33.65967,-88.782468,34976
"Clay County","NC",12,2020,0,35.052997,-83.752264,10003
"Clay County","NE",12,2020,0,40.523669,-98.050858,15102
"Clay County","SD",12,2020,0,42.91615,-96.980468,47098
"Clay County","TN",12,2020,0,36.545749,-85.545717,21978
"Clay County","TX",12,2020,0,33.785904,-98.212917,16443
"Clay County","WV",12,2020,0,38.459826,-81.081866,6256
"Clayton County","GA",12,2020,0,33.551603,-84.412868,385504
"Clayton County","IA",12,2020,0,42.840985,-91.323576,39345
"Clear Creek County","CO",12,2020,0,39.689403,-105.670783,7376
"Clearfield County","PA",12,2020,0,41.006862,-78.477724,91739
"Clearwater County","ID",12,2020,0,46.67257,-115.6535,22682
"Clearwater County","MN",12,2020,0,47.575873,-95.371117,18935
"Cleburne County","AL",12,2020,0,33.671964,-85.516126,28176
"Cleburne County","AR",12,2020,0,35.566315,-92.05995,29910
"Clermont County","OH",12,2020,0,39.052054,-84.149485,294255
"Cleveland County","AR",12,2020,0,33.893201,-92.188714,14900
"Cleveland County","NC",12,2020,0,35.33463,-81.557114,169847
"Cleveland County","OK",12,2020,0,35.206376,-97.323088,500990
"Clinch County","GA",12,2020,0,30.917653,-82.702614,17681
"Clinton County","IA",12,2020,0,41.898073,-90.534243,118006
"Clinton County","IL",12,2020,0,38.606295,-89.426228,123611
"Clinton County","IN",12,2020,0,40.305944,-86.477567,82781
"Clinton County","MI",12,2020,0,42.950455,-84.591695,106463
"Clinton County","MO",12,2020,0,39.608723,-94.395803,34015
"Clinton County","NY",12,2020,0,44.752712,-73.705643,22638
"Clinton County","OH",12,2020,0,39.416681,-83.804583,56748
"Clinton County","PA",12,2020,0,41.239508,-77.629009,42635
"Coahoma County","MS",12,2020,0,34.230316,-90.60401,54611
"Coal County","OK",12,2020,0,34.582861,-96.288039,12061
"Cobb County","GA",12,2020,0,33.939929,-84.574121,1143095
"Cochise County","AZ",12,2020,0,31.840129,-109.775163,174811
"Cochran County","TX",12,2020,0,33.60844,-102.830449,5658
"Cocke County","TN",12,2020,0,35.916198,-83.119224,69113
"Coconino County","AZ",12,2020,0,35.829692,-111.773728,292470
"Codington County","SD",12,2020,0,44.966285,-97.198837,97529
"Coffee County","AL",12,2020,0,31.402258,-85.989602,94017
"Coffee County","GA",12,2020,0,31.549245,-82.84494,110281
"Coffee County","TN",12,2020,0,35.488765,-86.078202,123066
"Coke County","TX",12,2020,0,31.87711,-100.635231,9558
"Colbert County","AL",12,2020,0,34.703112,-87.801457,122851
"Cole County","MO",12,2020,0,38.503233,-92.280027,217805
"Coleman County","TX",12,2020,0,31.914205,-99.346622,8835
"Coles County","IL",12,2020,0,39.51368,-88.220782,119507
"Colfax County","NE",12,2020,0,41.57496,-97.088945,43020
"Colfax County","NM",12,2020,0,36.612964,-104.64011,15425
"Colleton County","SC",12,2020,0,32.835018,-80.655244,52245
"Collier County","FL",12,2020,5076,26.118786,-81.400955,628493
"Collin County","TX",12,2020,0,33.194494,-96.579428,1153833
"Collingsworth County","TX",12,2020,0,34.963358,-100.272135,4902
"Colorado County","TX",12,2020,0,29.596296,-96.508935,26702
"Colquitt County","GA",12,2020,0,31.189707,-83.769773,89022
"Columbia County","AR",12,2020,0,33.223038,-93.232843,41906
"Columbia County","FL",12,2020,0,30.221651,-82.623371,164999
"Columbia County","GA",12,2020,0,33.552075,-82.249608,252061
"Columbia County","NY",12,2020,0,42.247696,-73.626718,39925
"Columbia County","OR",12,2020,0,45.941932,-123.081079,21459
"Columbia County","PA",12,2020,0,41.045517,-76.40426,64463
"Columbia County","WA",12,2020,0,46.29285,-117.911634,2045
"Columbia County","WI",12,2020,0,43.471882,-89.330472,128697
"Columbiana County","OH",12,2020,0,40.770073,-80.778455,160210
"Columbus County","NC",12,2020,0,34.261602,-78.639308,97367
"Colusa County","CA",12,2020,0,39.177739,-122.237563,31997
"Comal County","TX",12,2020,0,29.812377,-98.258129,170254
"Comanche County","OK",12,2020,0,34.66263,-98.476612,184678
"Comanche County","TX",12,2020,0,31.951645,-98.549617,24378
"Concho County","TX",12,2020,0,31.318883,-99.863649,5382
"Conecuh County","AL",12,2020,0,31.430926,-86.988722,24333
"Conejos County","CO",12,2020,0,37.213406,-106.176447,8041
"Contra Costa County","CA",12,2020,0,37.919479,-121.951543,1003476
"Converse County","WY",12,2020,0,42.984623,-105.524752,22557
"Conway County","AR",12,2020,0,35.265702,-92.689248,30775
"Cook County","GA",12,2020,0,31.152516,-83.429445,33013
"Cook County","IL",12,2020,349714,41.894294,-87.645455,11075658
"Cook County","MN",12,2020,0,47.758556,-90.344319,2960
"Cooke County","TX",12,2020,0,33.639196,-97.210343,52682
"Cooper County","MO",12,2020,0,38.847093,-92.810069,41893
"Coos County","NH",12,2020,0,44.652548,-71.289431,14096
"Coos County","OR",12,2020,0,43.18591,-124.094133,18806
"Coosa County","AL",12,2020,0,32.931445,-86.243482,13637
"Copiah County","MS",12,2020,0,31.866915,-90.448758,60870
"Corson County","SD",12,2020,0,45.685671,-101.179665,13375
"Cortland County","NY",12,2020,0,42.594039,-76.07624,48410
"Coryell County","TX",12,2020,0,31.391177,-97.798022,91699
"Coshocton County","OH",12,2020,0,40.29671,-81.930109,42156
"Costilla County","CO",12,2020,0,37.277547,-105.42894,3960
"Cottle County","TX",12,2020,0,34.091906,-100.276442,3461
"Cotton County","OK",12,2020,0,34.290676,-98.373438,10878
"Cottonwood County","MN",12,2020,0,44.010639,-95.183152,34783
"Covington County","AL",12,2020,0,31.243987,-86.448721,80406
"Covington County","MS",12,2020,0,31.633331,-89.548897,49478
"Coweta County","GA",12,2020,0,33.352897,-84.762138,211645
"Cowlitz County","WA",12,2020,0,46.196785,-122.67846,59995
"Craig County","OK",12,2020,0,36.76389,-95.201553,37929
"Craig County","VA",12,2020,0,37.473603,-80.231051,3675
"Craighead County","AR",12,2020,0,35.827729,-90.631421,269504
"Crane County","TX",12,2020,0,31.422796,-102.487774,12749
"Craven County","NC",12,2020,0,35.116829,-77.08132,128749
"Crawford County","AR",12,2020,0,35.583011,-94.236219,117922
"Crawford County","GA",12,2020,0,32.709428,-83.979187,10177
"Crawford County","IA",12,2020,0,42.043119,-95.38909,60858
"Crawford County","IL",12,2020,0,39.002787,-87.760619,42915
"Crawford County","IN",12,2020,0,38.289433,-86.440871,15022
"Crawford County","MI",12,2020,0,44.680175,-84.611343,13163
"Crawford County","MO",12,2020,0,37.966559,-91.313936,44923
"Crawford County","OH",12,2020,0,40.848524,-82.924783,64945
"Crawford County","PA",12,2020,0,41.687876,-80.107795,113975
"Crawford County","WI",12,2020,0,43.242768,-90.935185,46662
"Creek County","OK",12,2020,0,35.907398,-96.380177,105092
"Crenshaw County","AL",12,2020,0,31.730311,-86.320038,25335
"Crisp County","GA",12,2020,0,31.920268,-83.75653,35909
"Crittenden County","AR",12,2020,0,35.197559,-90.30512,118583
"Crockett County","TN",12,2020,0,35.818795,-89.132494,43308
"Crockett County","TX",12,2020,0,30.717532,-101.404211,13327
"Crook County","OR",12,2020,0,44.163054,-120.371585,11048
"Crook County","WY",12,2020,0,44.589266,-104.567298,11033
"Crosby County","TX",12,2020,0,33.609144,-101.29871,8394
"Cross County","AR",12,2020,0,35.285692,-90.763984,35176
"Crow Wing County","MN",12,2020,0,46.491653,-94.070718,131260
"Crowley County","CO",12,2020,0,38.30618,-103.772736,45851
"Culberson County","TX",12,2020,0,31.445908,-104.526945,8289
"Cullman County","AL",12,2020,0,34.131923,-86.869267,183276
"Culpeper County","VA",12,2020,0,38.48593,-77.956476,80690
"Cumberland County","IL",12,2020,0,39.273121,-88.240619,25216
"Cumberland County","NC",12,2020,0,35.050192,-78.828719,362401
"Cumberland County","NJ",12,2020,0,39.328434,-75.121628,200944
"Cumberland County","PA",12,2020,0,40.164805,-77.263442,250529
"Cumberland County","TN",12,2020,0,35.952398,-84.994761,108421
"Cumberland County","VA",12,2020,0,37.520189,-78.252836,5550
"Cuming County","NE",12,2020,0,41.915865,-96.788517,21973
"Currituck County","NC",12,2020,0,36.372174,-75.941224,15585
"Curry County","NM",12,2020,0,34.572984,-103.346055,113599
"Curry County","OR",12,2020,0,42.466439,-124.210929,6741
"Custer County","CO",12,2020,0,38.101996,-105.373512,3814
"Custer County","ID",12,2020,0,44.273351,-114.252267,5657
"Custer County","MT",12,2020,0,46.261414,-105.550352,27241
"Custer County","NE",12,2020,0,41.393893,-99.726866,17947
"Custer County","OK",12,2020,0,35.645601,-98.997386,78592
"Custer County","SD",12,2020,0,43.684943,-103.46225,19551
"Cuyahoga County","OH",12,2020,0,41.555037,-81.604957,1782394
"Dade County","GA",12,2020,0,34.852424,-85.506201,20831
"Dade County","MO",12,2020,0,37.43235,-93.854878,15620
"Daggett County","UT",12,2020,0,40.890099,-109.505785,384
"Dakota County","MN",12,2020,0,44.670893,-93.062481,847351
"Dakota County","NE",12,2020,0,42.391624,-96.561327,106956
"Dale County","AL",12,2020,0,31.430654,-85.609476,88511
"Dallam County","TX",12,2020,0,36.28637,-102.59402,14387
"Dallas County","AL",12,2020,0,32.333526,-87.11436,78701
"Dallas County","AR",12,2020,0,33.967823,-92.653999,12447
"Dallas County","IA",12,2020,0,41.68532,-94.040706,225159
"Dallas County","MO",12,2020,0,37.683583,-93.033815,20240
"Dallas County","TX",12,2020,0,32.766987,-96.778424,5127468
"Dane County","WI",12,2020,0,43.067468,-89.417852,986541
"Daniels County","MT",12,2020,0,48.794429,-105.541739,4153
"Dare County","NC",12,2020,0,35.606269,-75.767536,25517
"Darke County","OH",12,2020,0,40.131467,-84.621191,109664
"Darlington County","SC",12,2020,0,34.332185,-79.962115,116894
"Dauphin County","PA",12,2020,0,40.412565,-76.792634,345639
"Davidson County","NC",12,2020,0,35.795131,-80.207107,216438
"Davidson County","TN",12,2020,26061,36.169129,-86.78479,1794013
"Davie County","NC",12,2020,0,35.929355,-80.542552,51958
"Daviess County","IN",12,2020,0,38.69609,-87.076943,62948
"Daviess County","MO",12,2020,0,39.962839,-93.970053,12779
"Davis County","IA",12,2020,0,40.748089,-92.410345,17638
"Davis County","UT",12,2020,0,41.037559,-112.201943,648943
"Davison County","SD",12,2020,0,43.680439,-98.155868,80315
"Dawes County","NE",12,2020,0,42.713038,-103.135436,15793
"Dawson County","GA",12,2020,0,34.442608,-84.173261,45205
"Dawson County","MT",12,2020,0,47.26613,-104.898271,25816
"Dawson County","NE",12,2020,0,40.86784,-99.815583,70410
"Dawson County","TX",12,2020,0,32.742528,-101.948771,40969
"Day County","SD",12,2020,0,45.355161,-97.58143,14658
"De Baca County","NM",12,2020,0,34.359273,-104.368696,2294
"De Witt County","IL",12,2020,0,40.181499,-88.901853,24151
"Deaf Smith County","TX",12,2020,0,34.940766,-102.607564,70002
"Dearborn County","IN",12,2020,0,39.140897,-84.975868,98897
"Decatur County","GA",12,2020,0,30.880643,-84.58389,55794
"Decatur County","IA",12,2020,0,40.736379,-93.78458,11841
"Decatur County","IN",12,2020,0,39.30598,-85.499831,57284
"Decatur County","TN",12,2020,0,35.603136,-88.110292,35351
"Deer Lodge County","MT",12,2020,0,46.094672,-113.141624,24867
"Defiance County","OH",12,2020,0,41.321679,-84.486433,69013
"DeKalb County","AL",12,2020,0,34.460915,-85.804021,186979
"DeKalb County","GA",12,2020,0,33.770661,-84.226343,1020561
"DeKalb County","IL",12,2020,0,41.894612,-88.768991,187863
"DeKalb County","IN",12,2020,0,41.39676,-85.002697,79700
"DeKalb County","MO",12,2020,0,39.894665,-94.40719,21551
"DeKalb County","TN",12,2020,0,35.982219,-85.833596,52017
"Del Norte County","CA",12,2020,0,41.749903,-123.980998,17629
"Delaware County","IA",12,2020,0,42.472937,-91.366767,48177
"Delaware County","IN",12,2020,0,40.227543,-85.399262,205565
"Delaware County","NY",12,2020,0,42.193986,-74.966728,16600
"Delaware County","OH",12,2020,0,40.278941,-83.007462,281039
"Delaware County","OK",12,2020,0,36.393437,-94.808189,75442
"Delaware County","PA",12,2020,0,39.916685,-75.398818,778838
"Delta County","CO",12,2020,0,38.861595,-107.864892,35588
"Delta County","MI",12,2020,0,45.805229,-86.901938,85590
"Delta County","TX",12,2020,0,33.385933,-95.67335,3342
"Dent County","MO",12,2020,0,37.603072,-91.489717,19302
"Denton County","TX",12,2020,0,33.205132,-97.12114,987422
"Denver County","CO",12,2020,0,39.76185,-104.881105,1341669
"Des Moines County","IA",12,2020,0,40.915339,-91.186925,101592
"Deschutes County","OR",12,2020,0,43.915118,-121.225575,102490
"Desha County","AR",12,2020,0,33.828752,-91.244103,24222
"DeSoto County","FL",12,2020,0,27.190581,-81.806253,82495
"DeSoto County","MS",12,2020,0,34.874922,-89.991211,386319
"Deuel County","NE",12,2020,0,41.111903,-102.332609,1860
"Deuel County","SD",12,2020,0,44.75629,-96.690239,11638
"Dewey County","OK",12,2020,0,35.97796,-99.014385,10640
"Dewey County","SD",12,2020,0,45.148049,-100.837953,36132
"DeWitt County","TX",12,2020,0,29.082346,-97.361654,41858
"Dickens County","TX",12,2020,0,33.615363,-100.787617,3060
"Dickenson County","VA",12,2020,0,37.136701,-82.34922,15069
"Dickey County","ND",12,2020,0,46.107756,-98.496518,19081
"Dickinson County","IA",12,2020,0,43.389611,-95.196057,49152
"Dickinson County","MI",12,2020,0,46.012833,-87.866139,62602
"Dickson County","TN",12,2020,0,36.145533,-87.364155,118367
"Dillon County","SC",12,2020,0,34.390209,-79.375294,60145
"Dimmit County","TX",12,2020,0,28.423587,-99.765871,15643
"Dinwiddie County","VA",12,2020,0,37.073498,-77.635492,24078
"Divide County","ND",12,2020,0,48.814754,-103.509326,4107
"Dixie County","FL",12,2020,0,29.552675,-83.236232,31835
"Dixon County","NE",12,2020,0,42.485086,-96.855784,14037
"Doddridge County","WV",12,2020,0,39.264307,-80.711498,5675
"Dodge County","GA",12,2020,0,32.164369,-83.167866,38272
"Dodge County","MN",12,2020,0,44.020706,-92.869353,32917
"Dodge County","NE",12,2020,0,41.577008,-96.645852,105089
"Dodge County","WI",12,2020,0,43.429628,-88.701939,315660
"Dolores County","CO",12,2020,0,37.733823,-108.506219,1288
"Donley County","TX",12,2020,0,34.955036,-100.815846,5927
"Dooly County","GA",12,2020,0,32.151995,-83.807167,18027
"Door County","WI",12,2020,0,45.093417,-87.048683,60827
"Dorchester County","SC",12,2020,0,33.082186,-80.404697,217562
"Dougherty County","GA",12,2020,0,31.532588,-84.20904,131693
"Douglas County","CO",12,2020,0,39.325414,-104.925987,432528
"Douglas County","GA",12,2020,0,33.701242,-84.767314,217513
"Douglas County","IL",12,2020,0,39.766078,-88.222866,50774
"Douglas County","MN",12,2020,0,45.936835,-95.462155,98928
"Douglas County","MO",12,2020,0,36.946517,-92.515892,16464
"Douglas County","NE",12,2020,0,41.297091,-96.154066,1484106
"Douglas County","NV",12,2020,0,38.905129,-119.609019,49411
"Douglas County","OR",12,2020,0,43.286328,-123.154476,37590
"Douglas County","SD",12,2020,0,43.391506,-98.358433,10743
"Douglas County","WA",12,2020,0,47.741763,-119.694622,73785
"Douglas County","WI",12,2020,0,46.463218,-91.892477,92415
"Drew County","AR",12,2020,0,33.587242,-91.722778,36642
"Dubois County","IN",12,2020,0,38.373344,-86.873385,111735
"Dubuque County","IA",12,2020,0,42.463481,-90.878771,311661
"Duchesne County","UT",12,2020,0,40.289393,-110.429584,22047
"Dukes County","MA",12,2020,0,41.38097,-70.701499,12035
"Dundy County","NE",12,2020,0,40.180165,-101.681133,2672
"Dunklin County","MO",12,2020,0,36.153025,-90.062254,59136
"Dunn County","ND",12,2020,0,47.354557,-102.612322,10508
"Dunn County","WI",12,2020,0,44.947751,-91.897645,105405
"DuPage County","IL",12,2020,26311,41.852058,-88.086039,1716415
"Duplin County","NC",12,2020,0,34.934403,-77.933543,117735
"Durham County","NC",12,2020,0,36.033828,-78.878125,410921
"Dutchess County","NY",12,2020,0,41.754825,-73.740014,299192
"Duval County","FL",12,2020,55296,30.335245,-81.648113,1620884
"Duval County","TX",12,2020,0,27.681123,-98.497393,23056
"Dyer County","TN",12,2020,0,36.054196,-89.398306,116587
"Eagle County","CO",12,2020,0,39.626992,-106.695169,90364
"Early County","GA",12,2020,0,31.324191,-84.906723,23210
"Eastland County","TX",12,2020,0,32.324645,-98.83656,19490
"Eaton County","MI",12,2020,0,42.58953,-84.84645,126307
"Eau Claire County","WI",12,2020,0,44.726355,-91.286414,271925
"Echols County","GA",12,2020,0,30.714008,-82.897376,10291
"Ector County","TX",12,2020,0,31.865301,-102.542507,333137
"Eddy County","ND",12,2020,0,47.723436,-98.900474,12018
"Eddy County","NM",12,2020,0,32.457835,-104.306434,117733
"Edgar County","IL",12,2020,0,39.679037,-87.74711,35341
"Edgecombe County","NC",12,2020,0,35.917077,-77.602742,90277
"Edgefield County","SC",12,2020,0,33.776498,-81.968245,42662
"Edmunds County","SD",12,2020,0,45.41168,-99.205362,9609
"Edwards County","IL",12,2020,0,38.417095,-88.047941,9872
"Edwards County","TX",12,2020,0,29.985933,-100.3074,4840
"Effingham County","GA",12,2020,0,32.361688,-81.343355,75285
"Effingham County","IL",12,2020,0,39.047945,-88.592849,106741
"El Dorado County","CA",12,2020,0,38.785612,-120.534225,126802
"El Paso County","CO",12,2020,0,38.827383,-104.527472,1115697
"El Paso County","TX",12,2020,0,31.76648,-106.241423,2898133
"Elbert County","CO",12,2020,0,39.315157,-104.114076,25817
"Elbert County","GA",12,2020,0,34.116415,-82.841892,43820
"Elk County","PA",12,2020,0,41.427332,-78.653937,29943
"Elkhart County","IN",12,2020,0,41.600693,-85.863986,650756
"Elko County","NV",12,2020,0,41.141133,-115.351424,107477
"Ellis County","OK",12,2020,0,36.224258,-99.750139,8441
"Ellis County","TX",12,2020,0,32.346878,-96.79694,314970
"Elmore County","AL",12,2020,0,32.597229,-86.142735,162083
"Elmore County","ID",12,2020,0,43.394698,-115.471205,35738
